date,storage,inflow,outflow,evaporation,elevation
1980-01-01,298.626,NA,NA,NA,NA
1980-01-02,298.872,NA,NA,NA,NA
1980-01-03,299.242,NA,NA,NA,NA
1980-01-04,299.489,NA,NA,NA,NA
1980-01-05,299.736,NA,NA,NA,NA
1980-01-06,300.352,NA,NA,NA,NA
1980-01-07,300.476,NA,NA,NA,NA
1980-01-08,300.476,NA,NA,NA,NA
1980-01-09,300.599,NA,NA,NA,NA
1980-01-10,300.969,NA,NA,NA,NA
1980-01-11,301.216,NA,NA,NA,NA
1980-01-12,301.339,NA,NA,NA,NA
1980-01-13,301.833,NA,NA,NA,NA
1980-01-14,302.326,NA,NA,NA,NA
1980-01-15,302.819,NA,NA,NA,NA
1980-01-16,303.559,NA,NA,NA,NA
1980-01-17,304.053,NA,NA,NA,NA
1980-01-18,304.793,NA,NA,NA,NA
1980-01-19,305.656,NA,NA,NA,NA
1980-01-20,306.026,NA,NA,NA,NA
1980-01-21,306.643,NA,NA,NA,NA
1980-01-22,306.89,NA,NA,NA,NA
1980-01-23,307.383,NA,NA,NA,NA
1980-01-24,307.63,NA,NA,NA,NA
1980-01-25,308.617,NA,NA,NA,NA
1980-01-26,308.863,NA,NA,NA,NA
1980-01-27,308.863,NA,NA,NA,NA
1980-01-28,308.987,NA,NA,NA,NA
1980-01-29,309.357,NA,NA,NA,NA
1980-01-30,309.974,NA,NA,NA,NA
1980-01-31,310.22,NA,NA,NA,NA
1980-02-01,310.59,NA,NA,NA,NA
1980-02-02,310.837,NA,NA,NA,NA
1980-02-03,310.837,NA,NA,NA,NA
1980-02-04,311.577,NA,NA,NA,NA
1980-02-05,311.947,NA,NA,NA,NA
1980-02-06,312.564,NA,NA,NA,NA
1980-02-07,313.921,NA,NA,NA,NA
1980-02-08,314.291,NA,NA,NA,NA
1980-02-09,314.784,NA,NA,NA,NA
1980-02-10,315.031,NA,NA,NA,NA
1980-02-11,315.401,NA,NA,NA,NA
1980-02-12,315.648,NA,NA,NA,NA
1980-02-13,316.141,NA,NA,NA,NA
1980-02-14,316.634,NA,NA,NA,NA
1980-02-15,317.251,NA,NA,NA,NA
1980-02-16,317.621,NA,NA,NA,NA
1980-02-17,318.114,NA,NA,NA,NA
1980-02-18,318.978,NA,NA,NA,NA
1980-02-19,319.471,NA,NA,NA,NA
1980-02-20,319.965,NA,NA,NA,NA
1980-02-21,320.581,NA,NA,NA,NA
1980-02-22,321.198,NA,NA,NA,NA
1980-02-23,322.802,NA,NA,NA,NA
1980-02-24,325.145,NA,NA,NA,NA
1980-02-25,327.119,NA,NA,NA,NA
1980-02-26,329.216,NA,NA,NA,NA
1980-02-27,331.189,NA,NA,NA,NA
1980-02-28,332.916,NA,NA,NA,NA
1980-02-29,334.396,NA,NA,NA,NA
1980-03-01,334.89,NA,NA,NA,NA
1980-03-02,335.63,NA,NA,NA,NA
1980-03-03,336.493,NA,NA,NA,NA
1980-03-04,337.974,NA,NA,NA,NA
1980-03-05,338.837,NA,NA,NA,NA
1980-03-06,340.194,NA,NA,NA,NA
1980-03-07,341.797,NA,NA,NA,NA
1980-03-08,342.661,NA,NA,NA,NA
1980-03-09,344.141,NA,NA,NA,NA
1980-03-10,345.128,NA,NA,NA,NA
1980-03-11,345.744,NA,NA,NA,NA
1980-03-12,347.225,NA,NA,NA,NA
1980-03-13,347.841,NA,NA,NA,NA
1980-03-14,348.581,NA,NA,NA,NA
1980-03-15,349.568,NA,NA,NA,NA
1980-03-16,350.432,NA,NA,NA,NA
1980-03-17,351.048,NA,NA,NA,NA
1980-03-18,351.912,NA,NA,NA,NA
1980-03-19,352.652,NA,NA,NA,NA
1980-03-20,352.899,NA,NA,NA,NA
1980-03-21,353.145,NA,NA,NA,NA
1980-03-22,354.379,NA,NA,NA,NA
1980-03-23,354.626,NA,NA,NA,NA
1980-03-24,354.996,NA,NA,NA,NA
1980-03-25,355.612,NA,NA,NA,NA
1980-03-26,356.106,NA,NA,NA,NA
1980-03-27,357.463,NA,NA,NA,NA
