date,storage,inflow,outflow,elevation,evaporation
1937-05-31,0,NA,NA,0,NA
1937-06-01,NA,NA,NA,NA,NA
1937-06-02,NA,NA,NA,NA,NA
1937-06-03,NA,NA,NA,NA,NA
1937-06-04,NA,NA,NA,NA,NA
1937-06-05,NA,NA,NA,NA,NA
1937-06-06,NA,NA,NA,NA,NA
1937-06-07,NA,NA,NA,NA,NA
1937-06-08,NA,NA,NA,NA,NA
1937-06-09,NA,NA,NA,NA,NA
1937-06-10,NA,NA,NA,NA,NA
1937-06-11,NA,NA,NA,NA,NA
1937-06-12,NA,NA,NA,NA,NA
1937-06-13,NA,NA,NA,NA,NA
1937-06-14,NA,NA,NA,NA,NA
1937-06-15,NA,NA,NA,NA,NA
1937-06-16,NA,NA,NA,NA,NA
1937-06-17,NA,NA,NA,NA,NA
1937-06-18,NA,NA,NA,NA,NA
1937-06-19,NA,NA,NA,NA,NA
1937-06-20,NA,NA,NA,NA,NA
1937-06-21,NA,NA,NA,NA,NA
1937-06-22,NA,NA,NA,NA,NA
1937-06-23,NA,NA,NA,NA,NA
1937-06-24,NA,NA,NA,NA,NA
1937-06-25,NA,NA,NA,NA,NA
1937-06-26,NA,NA,NA,NA,NA
1937-06-27,NA,NA,NA,NA,NA
1937-06-28,NA,NA,NA,NA,NA
1937-06-29,NA,NA,NA,NA,NA
1937-06-30,0,NA,NA,0,NA
1937-07-01,NA,NA,NA,NA,NA
1937-07-02,NA,NA,NA,NA,NA
1937-07-03,NA,NA,NA,NA,NA
1937-07-04,NA,NA,NA,NA,NA
1937-07-05,NA,NA,NA,NA,NA
1937-07-06,NA,NA,NA,NA,NA
1937-07-07,NA,NA,NA,NA,NA
1937-07-08,NA,NA,NA,NA,NA
1937-07-09,NA,NA,NA,NA,NA
1937-07-10,NA,NA,NA,NA,NA
1937-07-11,NA,NA,NA,NA,NA
1937-07-12,NA,NA,NA,NA,NA
1937-07-13,NA,NA,NA,NA,NA
1937-07-14,NA,NA,NA,NA,NA
1937-07-15,NA,NA,NA,NA,NA
1937-07-16,NA,NA,NA,NA,NA
1937-07-17,NA,NA,NA,NA,NA
1937-07-18,NA,NA,NA,NA,NA
1937-07-19,NA,NA,NA,NA,NA
1937-07-20,NA,NA,NA,NA,NA
1937-07-21,NA,NA,NA,NA,NA
1937-07-22,NA,NA,NA,NA,NA
1937-07-23,NA,NA,NA,NA,NA
1937-07-24,NA,NA,NA,NA,NA
1937-07-25,NA,NA,NA,NA,NA
1937-07-26,NA,NA,NA,NA,NA
1937-07-27,NA,NA,NA,NA,NA
1937-07-28,NA,NA,NA,NA,NA
1937-07-29,NA,NA,NA,NA,NA
1937-07-30,NA,NA,NA,NA,NA
1937-07-31,0,NA,NA,0,NA
1937-08-01,NA,NA,NA,NA,NA
