date,storage,inflow,outflow,elevation,evaporation
1969-05-01,NA,NA,NA,1736.689,NA
1969-05-02,NA,NA,NA,1736.781,NA
1969-05-03,NA,NA,NA,1736.903,NA
1969-05-04,NA,NA,NA,1737.025,NA
1969-05-05,NA,NA,NA,1737.177,NA
1969-05-06,NA,NA,NA,1737.299,NA
1969-05-07,NA,NA,NA,1737.451,NA
1969-05-08,NA,NA,NA,1737.573,NA
1969-05-09,NA,NA,NA,1737.665,NA
1969-05-10,NA,NA,NA,1737.817,NA
1969-05-11,NA,NA,NA,1737.97,NA
1969-05-12,NA,NA,NA,1738.092,NA
1969-05-13,NA,NA,NA,1738.274,NA
1969-05-14,NA,NA,NA,1738.427,NA
1969-05-15,NA,NA,NA,1738.61,NA
1969-05-16,NA,NA,NA,1738.78,NA
1969-05-17,NA,NA,NA,1738.954,NA
1969-05-18,NA,NA,NA,1739.097,NA
1969-05-19,NA,NA,NA,1739.128,NA
1969-05-20,NA,NA,NA,1739.158,NA
1969-05-21,NA,NA,NA,1739.189,NA
1969-05-22,NA,NA,NA,1739.174,NA
1969-05-23,NA,NA,NA,1739.158,NA
1969-05-24,NA,NA,NA,1739.143,NA
1969-05-25,NA,NA,NA,1739.128,NA
1969-05-26,NA,NA,NA,1739.128,NA
1969-05-27,NA,NA,NA,1739.128,NA
1969-05-28,NA,NA,NA,1739.119,NA
1969-05-29,NA,NA,NA,1739.107,NA
1969-05-30,NA,NA,NA,1739.1,NA
1969-05-31,NA,NA,NA,1739.097,NA
1969-06-01,NA,NA,NA,NA,NA
1969-06-02,NA,NA,NA,NA,NA
1969-06-03,NA,NA,NA,NA,NA
1969-06-04,NA,NA,NA,NA,NA
1969-06-05,NA,NA,NA,NA,NA
1969-06-06,NA,NA,NA,NA,NA
1969-06-07,NA,NA,NA,NA,NA
1969-06-08,NA,NA,NA,NA,NA
1969-06-09,NA,NA,NA,NA,NA
1969-06-10,NA,NA,NA,NA,NA
1969-06-11,NA,NA,NA,NA,NA
1969-06-12,NA,NA,NA,NA,NA
1969-06-13,NA,NA,NA,NA,NA
1969-06-14,NA,NA,NA,NA,NA
1969-06-15,NA,NA,NA,NA,NA
1969-06-16,NA,NA,NA,NA,NA
1969-06-17,NA,NA,NA,NA,NA
1969-06-18,NA,NA,NA,NA,NA
1969-06-19,NA,NA,NA,NA,NA
1969-06-20,NA,NA,NA,NA,NA
1969-06-21,NA,NA,NA,NA,NA
1969-06-22,NA,NA,NA,NA,NA
1969-06-23,NA,NA,NA,NA,NA
1969-06-24,NA,NA,NA,NA,NA
1969-06-25,NA,NA,NA,NA,NA
1969-06-26,NA,NA,NA,NA,NA
1969-06-27,NA,NA,NA,NA,NA
1969-06-28,NA,NA,NA,NA,NA
1969-06-29,NA,NA,NA,NA,NA
1969-06-30,NA,NA,NA,NA,NA
1969-07-01,NA,NA,NA,NA,NA
1969-07-02,NA,NA,NA,NA,NA
1969-07-03,NA,NA,NA,NA,NA
1969-07-04,NA,NA,NA,NA,NA
1969-07-05,NA,NA,NA,NA,NA
1969-07-06,NA,NA,NA,NA,NA
1969-07-07,NA,NA,NA,NA,NA
1969-07-08,NA,NA,NA,NA,NA
1969-07-09,NA,NA,NA,NA,NA
1969-07-10,NA,NA,NA,NA,NA
1969-07-11,NA,NA,NA,NA,NA
1969-07-12,NA,NA,NA,NA,NA
1969-07-13,NA,NA,NA,NA,NA
1969-07-14,NA,NA,NA,NA,NA
1969-07-15,NA,NA,NA,NA,NA
1969-07-16,NA,NA,NA,NA,NA
1969-07-17,NA,NA,NA,NA,NA
1969-07-18,NA,NA,NA,NA,NA
1969-07-19,NA,NA,NA,NA,NA
1969-07-20,NA,NA,NA,NA,NA
1969-07-21,NA,NA,NA,NA,NA
1969-07-22,NA,NA,NA,NA,NA
1969-07-23,NA,NA,NA,NA,NA
1969-07-24,NA,NA,NA,NA,NA
1969-07-25,NA,NA,NA,NA,NA
1969-07-26,NA,NA,NA,NA,NA
1969-07-27,NA,NA,NA,NA,NA
1969-07-28,NA,NA,NA,NA,NA
1969-07-29,NA,NA,NA,NA,NA
1969-07-30,NA,NA,NA,NA,NA
1969-07-31,NA,NA,NA,NA,NA
1969-08-01,NA,NA,NA,NA,NA
1969-08-02,NA,NA,NA,NA,NA
1969-08-03,NA,NA,NA,NA,NA
1969-08-04,NA,NA,NA,NA,NA
1969-08-05,NA,NA,NA,NA,NA
1969-08-06,NA,NA,NA,NA,NA
1969-08-07,NA,NA,NA,NA,NA
1969-08-08,NA,NA,NA,NA,NA
1969-08-09,NA,NA,NA,NA,NA
1969-08-10,NA,NA,NA,NA,NA
1969-08-11,NA,NA,NA,NA,NA
1969-08-12,NA,NA,NA,NA,NA
1969-08-13,NA,NA,NA,NA,NA
1969-08-14,NA,NA,NA,NA,NA
1969-08-15,NA,NA,NA,NA,NA
1969-08-16,NA,NA,NA,NA,NA
1969-08-17,NA,NA,NA,NA,NA
1969-08-18,NA,NA,NA,NA,NA
1969-08-19,NA,NA,NA,NA,NA
1969-08-20,NA,NA,NA,NA,NA
1969-08-21,NA,NA,NA,NA,NA
1969-08-22,NA,NA,NA,NA,NA
1969-08-23,NA,NA,NA,NA,NA
1969-08-24,NA,NA,NA,NA,NA
1969-08-25,NA,NA,NA,NA,NA
1969-08-26,NA,NA,NA,NA,NA
1969-08-27,NA,NA,NA,NA,NA
1969-08-28,NA,NA,NA,NA,NA
1969-08-29,NA,NA,NA,NA,NA
1969-08-30,NA,NA,NA,NA,NA
1969-08-31,NA,NA,NA,NA,NA
1969-09-01,NA,NA,NA,NA,NA
1969-09-02,NA,NA,NA,NA,NA
1969-09-03,NA,NA,NA,NA,NA
1969-09-04,NA,NA,NA,NA,NA
1969-09-05,NA,NA,NA,NA,NA
1969-09-06,NA,NA,NA,NA,NA
1969-09-07,NA,NA,NA,NA,NA
1969-09-08,NA,NA,NA,NA,NA
1969-09-09,NA,NA,NA,NA,NA
1969-09-10,NA,NA,NA,NA,NA
1969-09-11,NA,NA,NA,NA,NA
1969-09-12,NA,NA,NA,NA,NA
1969-09-13,NA,NA,NA,NA,NA
1969-09-14,NA,NA,NA,NA,NA
1969-09-15,NA,NA,NA,NA,NA
1969-09-16,NA,NA,NA,NA,NA
1969-09-17,NA,NA,NA,NA,NA
1969-09-18,NA,NA,NA,NA,NA
1969-09-19,NA,NA,NA,NA,NA
1969-09-20,NA,NA,NA,NA,NA
1969-09-21,NA,NA,NA,NA,NA
1969-09-22,NA,NA,NA,NA,NA
1969-09-23,NA,NA,NA,NA,NA
1969-09-24,NA,NA,NA,NA,NA
1969-09-25,NA,NA,NA,NA,NA
1969-09-26,NA,NA,NA,NA,NA
1969-09-27,NA,NA,NA,NA,NA
1969-09-28,NA,NA,NA,NA,NA
1969-09-29,NA,NA,NA,NA,NA
1969-09-30,NA,NA,NA,NA,NA
1969-10-01,NA,NA,NA,NA,NA
1969-10-02,NA,NA,NA,NA,NA
1969-10-03,NA,NA,NA,NA,NA
1969-10-04,NA,NA,NA,NA,NA
1969-10-05,NA,NA,NA,NA,NA
1969-10-06,NA,NA,NA,NA,NA
1969-10-07,NA,NA,NA,NA,NA
1969-10-08,NA,NA,NA,NA,NA
1969-10-09,NA,NA,NA,NA,NA
1969-10-10,NA,NA,NA,NA,NA
1969-10-11,NA,NA,NA,NA,NA
1969-10-12,NA,NA,NA,NA,NA
1969-10-13,NA,NA,NA,NA,NA
1969-10-14,NA,NA,NA,NA,NA
1969-10-15,NA,NA,NA,NA,NA
1969-10-16,NA,NA,NA,NA,NA
1969-10-17,NA,NA,NA,NA,NA
1969-10-18,NA,NA,NA,NA,NA
1969-10-19,NA,NA,NA,NA,NA
1969-10-20,NA,NA,NA,NA,NA
1969-10-21,NA,NA,NA,NA,NA
1969-10-22,NA,NA,NA,NA,NA
1969-10-23,NA,NA,NA,NA,NA
1969-10-24,NA,NA,NA,NA,NA
1969-10-25,NA,NA,NA,NA,NA
1969-10-26,NA,NA,NA,NA,NA
1969-10-27,NA,NA,NA,NA,NA
1969-10-28,NA,NA,NA,NA,NA
1969-10-29,NA,NA,NA,NA,NA
1969-10-30,NA,NA,NA,NA,NA
1969-10-31,NA,NA,NA,NA,NA
1969-11-01,NA,NA,NA,NA,NA
1969-11-02,NA,NA,NA,NA,NA
1969-11-03,NA,NA,NA,NA,NA
1969-11-04,NA,NA,NA,NA,NA
1969-11-05,NA,NA,NA,NA,NA
1969-11-06,NA,NA,NA,NA,NA
1969-11-07,NA,NA,NA,NA,NA
1969-11-08,NA,NA,NA,NA,NA
1969-11-09,NA,NA,NA,NA,NA
1969-11-10,NA,NA,NA,NA,NA
1969-11-11,NA,NA,NA,NA,NA
1969-11-12,NA,NA,NA,NA,NA
1969-11-13,NA,NA,NA,NA,NA
1969-11-14,NA,NA,NA,NA,NA
1969-11-15,NA,NA,NA,NA,NA
1969-11-16,NA,NA,NA,NA,NA
1969-11-17,NA,NA,NA,NA,NA
1969-11-18,NA,NA,NA,NA,NA
1969-11-19,NA,NA,NA,NA,NA
1969-11-20,NA,NA,NA,NA,NA
1969-11-21,NA,NA,NA,NA,NA
1969-11-22,NA,NA,NA,NA,NA
1969-11-23,NA,NA,NA,NA,NA
1969-11-24,NA,NA,NA,NA,NA
1969-11-25,NA,NA,NA,NA,NA
1969-11-26,NA,NA,NA,NA,NA
1969-11-27,NA,NA,NA,NA,NA
1969-11-28,NA,NA,NA,NA,NA
1969-11-29,NA,NA,NA,NA,NA
1969-11-30,NA,NA,NA,NA,NA
1969-12-01,NA,NA,NA,NA,NA
1969-12-02,NA,NA,NA,NA,NA
1969-12-03,NA,NA,NA,NA,NA
1969-12-04,NA,NA,NA,NA,NA
1969-12-05,NA,NA,NA,NA,NA
1969-12-06,NA,NA,NA,NA,NA
1969-12-07,NA,NA,NA,NA,NA
1969-12-08,NA,NA,NA,NA,NA
1969-12-09,NA,NA,NA,NA,NA
1969-12-10,NA,NA,NA,NA,NA
1969-12-11,NA,NA,NA,NA,NA
1969-12-12,NA,NA,NA,NA,NA
1969-12-13,NA,NA,NA,NA,NA
1969-12-14,NA,NA,NA,NA,NA
1969-12-15,NA,NA,NA,NA,NA
1969-12-16,NA,NA,NA,NA,NA
1969-12-17,NA,NA,NA,NA,NA
1969-12-18,NA,NA,NA,NA,NA
1969-12-19,NA,NA,NA,NA,NA
1969-12-20,NA,NA,NA,NA,NA
1969-12-21,NA,NA,NA,NA,NA
1969-12-22,NA,NA,NA,NA,NA
1969-12-23,NA,NA,NA,NA,NA
1969-12-24,NA,NA,NA,NA,NA
1969-12-25,NA,NA,NA,NA,NA
1969-12-26,NA,NA,NA,NA,NA
1969-12-27,NA,NA,NA,NA,NA
1969-12-28,NA,NA,NA,NA,NA
1969-12-29,NA,NA,NA,NA,NA
